Flow,O,D,Year
22,4,14,2007
701,4,23,2007
1811,4,15,2007
173,4,22,2007
57,4,29,2007
541,4,12,2007
919,4,5,2007
342,4,43,2007
25,4,24,2007
151,12,17,2007
1363,12,34,2007
282,12,46,2007
3625,12,16,2007
539,12,21,2007
112,12,49,2007
3,12,39,2007
86,12,35,2007
1101,12,10,2007
257,12,18,2007
1671,12,9,2007
498,12,28,2007
307,12,47,2007
143,12,31,2007
215,12,26,2007
29,12,41,2007
217,12,6,2007
126,12,38,2007
255,12,37,2007
278,12,8,2007
328,12,7,2007
220,12,48,2007
29,12,1,2007
406,12,20,2007
525,12,30,2007
149,12,11,2007
634,12,27,2007
83,12,33,2007
369,12,36,2007
275,12,13,2007
479,12,25,2007
481,12,2,2007
59,12,45,2007
209,12,42,2007
338,12,3,2007
3432,12,44,2007
334,12,19,2007
44,12,40,2007
122,12,32,2007
134,12,14,2007
318,12,23,2007
1582,12,15,2007
1005,12,22,2007
47,12,29,2007
554,12,4,2007
65,12,5,2007
87,12,43,2007
207,12,24,2007
194,5,17,2007
409,5,34,2007
119,5,46,2007
142,5,16,2007
199,5,21,2007
24,5,49,2007
53,5,39,2007
87,5,35,2007
1498,5,10,2007
1003,5,18,2007
128,5,9,2007
267,5,28,2007
391,5,47,2007
284,5,31,2007
63,5,26,2007
1411,5,41,2007
88,5,6,2007
232,5,38,2007
1682,5,37,2007
232,5,8,2007
517,5,7,2007
45,5,48,2007
237,5,1,2007
219,5,20,2007
31,5,11,2007
30,5,13,2007
379,5,25,2007
2410,5,2,2007
3905,5,42,2007
140,5,3,2007
2112,5,19,2007
17,5,40,2007
1007,5,32,2007
447,5,23,2007
563,5,15,2007
361,5,22,2007
74,5,29,2007
2957,5,4,2007
66,5,12,2007
31,5,43,2007
103,43,17,2007
711,43,34,2007
280,43,46,2007
975,43,16,2007
528,43,21,2007
36,43,49,2007
35,43,35,2007
1185,43,10,2007
404,43,18,2007
110,43,9,2007
3628,43,28,2007
765,43,47,2007
1002,43,31,2007
70,43,26,2007
462,43,41,2007
231,43,6,2007
101,43,38,2007
62,43,37,2007
104,43,8,2007
685,43,7,2007
3033,43,48,2007
56,43,1,2007
201,43,20,2007
72,43,30,2007
219,43,11,2007
153,43,27,2007
51,43,33,2007
185,43,36,2007
150,43,13,2007
388,43,25,2007
334,43,2,2007
50,43,45,2007
424,43,42,2007
135,43,3,2007
55,43,44,2007
310,43,19,2007
161,43,32,2007
128,43,14,2007
642,43,23,2007
1428,43,15,2007
333,43,22,2007
9,43,29,2007
175,43,4,2007
534,43,12,2007
14,43,5,2007
26,43,24,2007
520,24,17,2007
2159,24,34,2007
882,24,46,2007
2458,24,16,2007
4333,24,21,2007
88,24,39,2007
1408,24,10,2007
744,24,18,2007
2795,24,9,2007
115,24,28,2007
1449,24,47,2007
338,24,31,2007
1573,24,26,2007
246,24,37,2007
1071,24,7,2007
945,24,48,2007
124,24,1,2007
1050,24,20,2007
4283,24,30,2007
2118,24,11,2007
818,24,27,2007
49,24,13,2007
127,24,25,2007
162,24,2,2007
283,24,45,2007
1128,24,42,2007
373,24,3,2007
1505,24,44,2007
965,24,19,2007
410,24,32,2007
1822,24,14,2007
198,24,23,2007
4940,24,15,2007
2116,24,22,2007
148,24,29,2007
1217,24,4,2007
1011,24,12,2007
1404,24,43,2007
214,17,34,2008
210,17,46,2008
599,17,16,2008
259,17,21,2008
29,17,49,2008
18,17,39,2008
21,17,35,2008
2740,17,10,2008
4280,17,18,2008
16,17,9,2008
423,17,28,2008
148,17,47,2008
45,17,31,2008
356,17,26,2008
274,17,41,2008
455,17,6,2008
93,17,38,2008
390,17,37,2008
181,17,8,2008
444,17,7,2008
55,17,48,2008
1104,17,1,2008
296,17,20,2008
16,17,30,2008
54,17,11,2008
334,17,27,2008
209,17,36,2008
43,17,13,2008
251,17,25,2008
1040,17,2,2008
535,17,42,2008
361,17,3,2008
147,17,44,2008
202,17,19,2008
383,17,32,2008
55,17,14,2008
1416,17,23,2008
1271,17,15,2008
145,17,22,2008
871,17,4,2008
385,17,12,2008
58,17,5,2008
90,17,43,2008
95,17,24,2008
139,34,17,2008
448,34,46,2008
5911,34,16,2008
1887,34,21,2008
152,34,49,2008
28,34,39,2008
79,34,35,2008
702,34,10,2008
676,34,18,2008
329,34,9,2008
740,34,28,2008
716,34,47,2008
272,34,31,2008
441,34,26,2008
45,34,41,2008
229,34,6,2008
74,34,38,2008
374,34,37,2008
128,34,8,2008
633,34,7,2008
371,34,48,2008
105,34,1,2008
447,34,20,2008
309,34,30,2008
342,34,11,2008
993,34,27,2008
278,34,33,2008
478,34,36,2008
1355,34,13,2008
396,34,25,2008
466,34,2,2008
28,34,45,2008
490,34,42,2008
566,34,3,2008
521,34,44,2008
353,34,19,2008
21,34,40,2008
118,34,32,2008
163,34,14,2008
211,34,23,2008
2540,34,15,2008
1416,34,22,2008
31,34,29,2008
668,34,4,2008
1562,34,12,2008
9,34,5,2008
207,34,43,2008
112,34,24,2008
116,46,17,2008
441,46,34,2008
1541,46,16,2008
330,46,21,2008
11,46,35,2008
1494,46,10,2008
750,46,18,2008
257,46,9,2008
729,46,28,2008
319,46,47,2008
1132,46,31,2008
641,46,26,2008
300,46,41,2008
1311,46,6,2008
205,46,37,2008
119,46,8,2008
454,46,7,2008
268,46,48,2008
833,46,1,2008
2326,46,20,2008
402,46,30,2008
18,46,11,2008
91,46,27,2008
90,46,36,2008
170,46,13,2008
49,46,25,2008
448,46,2,2008
53,46,45,2008
142,46,42,2008
2663,46,3,2008
154,46,44,2008
105,46,19,2008
79,46,40,2008
294,46,32,2008
7,46,14,2008
1744,46,23,2008
4565,46,15,2008
154,46,22,2008
352,46,4,2008
284,46,12,2008
469,46,43,2008
190,46,24,2008
132,16,17,2008
1367,16,34,2008
172,16,46,2008
774,16,21,2008
79,16,49,2008
34,16,39,2008
45,16,35,2008
488,16,10,2008
381,16,18,2008
281,16,9,2008
555,16,28,2008
213,16,47,2008
80,16,31,2008
163,16,26,2008
96,16,41,2008
177,16,6,2008
56,16,38,2008
168,16,37,2008
364,16,8,2008
144,16,7,2008
157,16,48,2008
72,16,1,2008
221,16,20,2008
152,16,30,2008
121,16,11,2008
1145,16,27,2008
41,16,33,2008
129,16,36,2008
249,16,13,2008
491,16,25,2008
441,16,2,2008
26,16,45,2008
185,16,42,2008
218,16,3,2008
897,16,44,2008
251,16,19,2008
39,16,40,2008
111,16,32,2008
28,16,14,2008
241,16,23,2008
1982,16,15,2008
498,16,22,2008
28,16,29,2008
387,16,4,2008
1100,16,12,2008
25,16,5,2008
123,16,43,2008
45,16,24,2008
191,21,17,2008
1950,21,34,2008
195,21,46,2008
3764,21,16,2008
224,21,49,2008
79,21,39,2008
71,21,35,2008
1686,21,10,2008
539,21,18,2008
147,21,9,2008
942,21,28,2008
549,21,47,2008
286,21,31,2008
1332,21,26,2008
172,21,41,2008
450,21,6,2008
198,21,38,2008
241,21,37,2008
394,21,8,2008
403,21,7,2008
573,21,48,2008
71,21,1,2008
883,21,20,2008
404,21,30,2008
720,21,11,2008
319,21,27,2008
55,21,33,2008
123,21,36,2008
1208,21,13,2008
749,21,25,2008
1312,21,2,2008
58,21,45,2008
627,21,42,2008
770,21,3,2008
604,21,44,2008
373,21,19,2008
63,21,40,2008
206,21,32,2008
447,21,14,2008
443,21,23,2008
3491,21,15,2008
1069,21,22,2008
143,21,29,2008
598,21,4,2008
1507,21,12,2008
107,21,5,2008
540,21,43,2008
1018,21,24,2008
120,49,17,2008
336,49,34,2008
1271,49,16,2008
232,49,21,2008
139,49,39,2008
256,49,35,2008
3089,49,10,2008
588,49,18,2008
65,49,9,2008
392,49,28,2008
270,49,47,2008
157,49,31,2008
103,49,26,2008
81,49,41,2008
161,49,6,2008
577,49,38,2008
631,49,37,2008
3116,49,8,2008
592,49,7,2008
228,49,48,2008
29,49,1,2008
37,49,20,2008
35,49,30,2008
143,49,27,2008
790,49,33,2008
1102,49,36,2008
22,49,13,2008
4303,49,25,2008
1167,49,2,2008
28,49,45,2008
739,49,42,2008
111,49,3,2008
13,49,44,2008
1476,49,19,2008
734,49,40,2008
467,49,32,2008
30,49,14,2008
279,49,23,2008
932,49,15,2008
167,49,22,2008
290,49,29,2008
1384,49,4,2008
268,49,12,2008
13,49,5,2008
37,49,43,2008
9,49,24,2008
1809,39,17,2008
570,39,34,2008
443,39,16,2008
216,39,21,2008
52,39,49,2008
1090,39,35,2008
1867,39,10,2008
486,39,18,2008
242,39,28,2008
190,39,31,2008
277,39,41,2008
634,39,6,2008
6986,39,37,2008
275,39,8,2008
60,39,7,2008
6,39,1,2008
1111,39,20,2008
47,39,11,2008
80,39,27,2008
80,39,33,2008
1647,39,36,2008
84,39,13,2008
889,39,25,2008
2451,39,2,2008
578,39,42,2008
232,39,44,2008
9218,39,19,2008
73,39,40,2008
586,39,32,2008
208,39,23,2008
822,39,15,2008
1218,39,4,2008
395,39,5,2008
388,35,34,2008
3981,35,16,2008
100,35,21,2008
441,35,49,2008
277,35,39,2008
3469,35,10,2008
3714,35,18,2008
1873,35,28,2008
470,35,47,2008
99,35,31,2008
178,35,41,2008
746,35,6,2008
335,35,38,2008
38878,35,37,2008
1994,35,8,2008
1346,35,7,2008
1088,35,48,2008
155,35,20,2008
59,35,30,2008
472,35,11,2008
198,35,27,2008
512,35,33,2008
556,35,36,2008
522,35,13,2008
8077,35,25,2008
3235,35,2,2008
1272,35,42,2008
292,35,44,2008
1906,35,19,2008
1744,35,32,2008
560,35,14,2008
109,35,23,2008
2043,35,15,2008
117,35,22,2008
13751,35,4,2008
794,35,12,2008
1259,35,5,2008
1067,10,17,2008
544,10,34,2008
209,10,46,2008
1222,10,16,2008
555,10,21,2008
242,10,49,2008
107,10,39,2008
87,10,35,2008
2648,10,18,2008
55,10,9,2008
766,10,28,2008
487,10,47,2008
131,10,31,2008
193,10,26,2008
585,10,41,2008
288,10,6,2008
173,10,38,2008
461,10,37,2008
778,10,8,2008
751,10,7,2008
215,10,48,2008
228,10,1,2008
378,10,20,2008
20,10,30,2008
126,10,11,2008
271,10,27,2008
236,10,33,2008
509,10,36,2008
188,10,13,2008
1802,10,25,2008
2267,10,2,2008
28,10,45,2008
838,10,42,2008
287,10,3,2008
242,10,44,2008
975,10,19,2008
71,10,40,2008
882,10,32,2008
12,10,14,2008
1252,10,23,2008
2163,10,15,2008
178,10,22,2008
54,10,29,2008
1237,10,4,2008
428,10,12,2008
74,10,5,2008
221,10,43,2008
59,10,24,2008
2267,18,17,2008
351,18,34,2008
111,18,46,2008
854,18,16,2008
459,18,21,2008
293,18,49,2008
104,18,39,2008
73,18,35,2008
4848,18,10,2008
147,18,9,2008
663,18,28,2008
441,18,47,2008
124,18,31,2008
140,18,26,2008
374,18,41,2008
515,18,6,2008
56,18,38,2008
509,18,37,2008
278,18,8,2008
212,18,7,2008
105,18,48,2008
395,18,1,2008
543,18,20,2008
80,18,30,2008
79,18,11,2008
240,18,27,2008
71,18,33,2008
402,18,36,2008
126,18,13,2008
676,18,25,2008
1952,18,2,2008
731,18,42,2008
341,18,3,2008
60,18,44,2008
465,18,19,2008
74,18,40,2008
1683,18,32,2008
8,18,14,2008
1572,18,23,2008
1884,18,15,2008
125,18,22,2008
1000,18,4,2008
441,18,12,2008
98,18,5,2008
171,18,43,2008
49,18,24,2008
57,9,17,2008
1972,9,34,2008
282,9,46,2008
4031,9,16,2008
1330,9,21,2008
98,9,49,2008
50,9,35,2008
1216,9,10,2008
1012,9,18,2008
297,9,28,2008
237,9,47,2008
192,9,31,2008
122,9,26,2008
49,9,41,2008
54,9,6,2008
48,9,37,2008
427,9,7,2008
445,9,48,2008
226,9,20,2008
2030,9,30,2008
49,9,11,2008
908,9,27,2008
33,9,36,2008
125,9,13,2008
231,9,25,2008
257,9,2,2008
141,9,45,2008
212,9,42,2008
126,9,3,2008
5828,9,44,2008
94,9,19,2008
119,9,32,2008
117,9,14,2008
119,9,23,2008
2014,9,15,2008
3887,9,22,2008
22,9,29,2008
920,9,4,2008
6017,9,12,2008
505,9,43,2008
613,9,24,2008
193,28,17,2008
553,28,34,2008
328,28,46,2008
1683,28,16,2008
400,28,21,2008
100,28,49,2008
100,28,39,2008
68,28,35,2008
1160,28,10,2008
834,28,18,2008
131,28,9,2008
2675,28,47,2008
1158,28,31,2008
265,28,26,2008
417,28,41,2008
179,28,6,2008
30,28,38,2008
156,28,37,2008
402,28,8,2008
821,28,7,2008
522,28,48,2008
310,28,1,2008
1624,28,20,2008
67,28,30,2008
142,28,11,2008
360,28,27,2008
23,28,33,2008
261,28,36,2008
138,28,13,2008
592,28,25,2008
304,28,2,2008
32,28,45,2008
734,28,42,2008
210,28,3,2008
166,28,44,2008
582,28,19,2008
8,28,40,2008
266,28,32,2008
47,28,14,2008
589,28,23,2008
1419,28,15,2008
127,28,22,2008
11,28,29,2008
804,28,4,2008
253,28,12,2008
9,28,5,2008
2046,28,43,2008
59,28,24,2008
411,47,17,2008
673,47,34,2008
96,47,46,2008
699,47,16,2008
490,47,21,2008
33,47,49,2008
84,47,39,2008
21,47,35,2008
2107,47,10,2008
605,47,18,2008
33,47,9,2008
3446,47,28,2008
256,47,31,2008
212,47,26,2008
1588,47,41,2008
130,47,6,2008
19,47,38,2008
166,47,37,2008
218,47,8,2008
980,47,7,2008
228,47,48,2008
171,47,1,2008
480,47,20,2008
25,47,30,2008
60,47,11,2008
226,47,27,2008
34,47,33,2008
85,47,36,2008
170,47,13,2008
332,47,25,2008
706,47,2,2008
6,47,45,2008
1673,47,42,2008
114,47,3,2008
95,47,44,2008
367,47,19,2008
290,47,32,2008
46,47,14,2008
768,47,23,2008
1083,47,15,2008
131,47,22,2008
44,47,29,2008
376,47,4,2008
185,47,12,2008
120,47,5,2008
231,47,43,2008
5,47,24,2008
50,31,17,2008
792,31,34,2008
348,31,46,2008
944,31,16,2008
793,31,21,2008
115,31,49,2008
45,31,35,2008
796,31,10,2008
690,31,18,2008
139,31,9,2008
3951,31,28,2008
240,31,47,2008
916,31,26,2008
100,31,41,2008
273,31,6,2008
30,31,38,2008
221,31,37,2008
111,31,8,2008
294,31,7,2008
1565,31,48,2008
1714,31,20,2008
194,31,30,2008
1960,31,11,2008
83,31,27,2008
63,31,36,2008
145,31,13,2008
88,31,25,2008
819,31,2,2008
64,31,45,2008
567,31,42,2008
739,31,3,2008
294,31,44,2008
117,31,19,2008
29,31,40,2008
241,31,32,2008
552,31,14,2008
262,31,23,2008
1548,31,15,2008
43,31,22,2008
101,31,29,2008
75,31,4,2008
559,31,12,2008
991,31,43,2008
231,31,24,2008
193,26,17,2008
308,26,34,2008
568,26,46,2008
1515,26,16,2008
2128,26,21,2008
22,26,49,2008
25,26,39,2008
127,26,35,2008
1374,26,10,2008
519,26,18,2008
202,26,9,2008
1073,26,28,2008
256,26,47,2008
834,26,31,2008
992,26,41,2008
682,26,6,2008
87,26,38,2008
243,26,37,2008
83,26,8,2008
207,26,7,2008
708,26,48,2008
77,26,1,2008
6575,26,20,2008
66,26,30,2008
1211,26,11,2008
207,26,27,2008
368,26,36,2008
281,26,13,2008
557,26,25,2008
440,26,2,2008
55,26,45,2008
458,26,42,2008
2365,26,3,2008
200,26,44,2008
305,26,19,2008
203,26,32,2008
72,26,14,2008
426,26,23,2008
3445,26,15,2008
96,26,22,2008
368,26,4,2008
881,26,12,2008
133,26,43,2008
188,26,24,2008
425,41,17,2008
572,41,34,2008
60,41,46,2008
633,41,16,2008
326,41,21,2008
87,41,49,2008
1310,41,10,2008
856,41,18,2008
14,41,9,2008
858,41,28,2008
2692,41,47,2008
118,41,31,2008
541,41,26,2008
203,41,6,2008
71,41,38,2008
122,41,37,2008
70,41,8,2008
282,41,7,2008
100,41,48,2008
258,41,1,2008
327,41,20,2008
113,41,30,2008
54,41,11,2008
96,41,27,2008
52,41,33,2008
156,41,36,2008
35,41,13,2008
198,41,25,2008
538,41,2,2008
3041,41,42,2008
185,41,3,2008
18,41,44,2008
240,41,19,2008
475,41,32,2008
19,41,14,2008
2636,41,23,2008
1001,41,15,2008
80,41,22,2008
23,41,29,2008
482,41,4,2008
693,41,12,2008
656,41,5,2008
186,41,43,2008
22,41,24,2008
962,6,17,2008
348,6,34,2008
593,6,46,2008
1054,6,16,2008
455,6,21,2008
78,6,49,2008
103,6,39,2008
106,6,35,2008
1369,6,10,2008
1753,6,18,2008
69,6,9,2008
260,6,28,2008
344,6,47,2008
291,6,31,2008
203,6,26,2008
149,6,41,2008
19,6,38,2008
225,6,37,2008
148,6,8,2008
405,6,7,2008
80,6,48,2008
2265,6,1,2008
348,6,20,2008
37,6,30,2008
39,6,11,2008
314,6,27,2008
93,6,36,2008
255,6,13,2008
224,6,25,2008
675,6,2,2008
24,6,45,2008
242,6,42,2008
545,6,3,2008
90,6,44,2008
141,6,19,2008
212,6,32,2008
6,6,14,2008
959,6,23,2008
7178,6,15,2008
161,6,22,2008
4,6,29,2008
341,6,4,2008
294,6,12,2008
83,6,5,2008
213,6,43,2008
33,6,24,2008
48,38,17,2008
716,38,34,2008
57,38,46,2008
1571,38,16,2008
449,38,21,2008
1062,38,49,2008
43,38,39,2008
2142,38,10,2008
80,38,18,2008
721,38,28,2008
109,38,47,2008
14,38,31,2008
446,38,26,2008
325,38,41,2008
43,38,6,2008
946,38,37,2008
2661,38,8,2008
266,38,7,2008
198,38,48,2008
219,38,20,2008
158,38,30,2008
39,38,11,2008
2736,38,33,2008
239,38,36,2008
31,38,13,2008
1606,38,25,2008
560,38,2,2008
368,38,42,2008
324,38,3,2008
233,38,44,2008
696,38,19,2008
454,38,40,2008
210,38,32,2008
316,38,23,2008
375,38,15,2008
79,38,22,2008
1495,38,29,2008
893,38,4,2008
271,38,12,2008
134,38,43,2008
162,37,17,2008
413,37,34,2008
83,37,46,2008
1402,37,16,2008
179,37,21,2008
158,37,49,2008
1437,37,39,2008
2120,37,35,2008
1841,37,10,2008
890,37,18,2008
37,37,9,2008
357,37,28,2008
451,37,47,2008
20,37,31,2008
42,37,26,2008
370,37,41,2008
236,37,6,2008
75,37,38,2008
785,37,8,2008
515,37,7,2008
74,37,48,2008
181,37,20,2008
34,37,30,2008
64,37,11,2008
180,37,27,2008
175,37,33,2008
856,37,36,2008
134,37,13,2008
1221,37,25,2008
2359,37,2,2008
7,37,45,2008
752,37,42,2008
82,37,3,2008
56,37,44,2008
3429,37,19,2008
116,37,40,2008
871,37,32,2008
22,37,14,2008
321,37,23,2008
997,37,15,2008
124,37,22,2008
40,37,29,2008
4641,37,4,2008
189,37,12,2008
1254,37,5,2008
223,37,43,2008
36,37,24,2008
55,8,17,2008
442,8,34,2008
41,8,46,2008
2059,8,16,2008
374,8,21,2008
1710,8,49,2008
239,8,39,2008
231,8,35,2008
2315,8,10,2008
797,8,18,2008
64,8,9,2008
476,8,28,2008
164,8,47,2008
61,8,31,2008
134,8,26,2008
105,8,41,2008
52,8,6,2008
527,8,38,2008
505,8,37,2008
361,8,7,2008
75,8,48,2008
55,8,1,2008
105,8,20,2008
85,8,30,2008
23,8,11,2008
104,8,27,2008
2233,8,33,2008
726,8,36,2008
150,8,13,2008
2261,8,25,2008
1100,8,2,2008
59,8,45,2008
452,8,42,2008
35,8,3,2008
226,8,44,2008
788,8,19,2008
942,8,40,2008
501,8,32,2008
4,8,14,2008
168,8,23,2008
637,8,15,2008
146,8,22,2008
241,8,29,2008
690,8,4,2008
407,8,12,2008
93,8,5,2008
109,8,43,2008
430,7,17,2008
1091,7,34,2008
288,7,46,2008
1048,7,16,2008
354,7,21,2008
208,7,49,2008
90,7,35,2008
1929,7,10,2008
713,7,18,2008
78,7,9,2008
1406,7,28,2008
1399,7,47,2008
149,7,31,2008
164,7,26,2008
492,7,41,2008
189,7,6,2008
34,7,38,2008
204,7,37,2008
147,7,8,2008
354,7,48,2008
254,7,1,2008
519,7,20,2008
132,7,30,2008
56,7,11,2008
355,7,27,2008
43,7,33,2008
202,7,36,2008
207,7,13,2008
522,7,25,2008
770,7,2,2008
6,7,45,2008
1602,7,42,2008
314,7,3,2008
73,7,44,2008
427,7,19,2008
91,7,40,2008
482,7,32,2008
81,7,14,2008
765,7,23,2008
1130,7,15,2008
107,7,22,2008
47,7,29,2008
559,7,4,2008
323,7,12,2008
45,7,5,2008
472,7,43,2008
79,7,24,2008
75,48,17,2008
1815,48,34,2008
422,48,46,2008
941,48,16,2008
765,48,21,2008
150,48,49,2008
9,48,39,2008
56,48,35,2008
823,48,10,2008
278,48,18,2008
292,48,9,2008
744,48,28,2008
170,48,47,2008
936,48,31,2008
154,48,26,2008
106,48,41,2008
37,48,6,2008
81,48,38,2008
126,48,37,2008
349,48,8,2008
387,48,7,2008
178,48,1,2008
495,48,20,2008
161,48,30,2008
363,48,11,2008
187,48,27,2008
32,48,33,2008
280,48,36,2008
103,48,13,2008
478,48,25,2008
188,48,2,2008
1995,48,45,2008
424,48,42,2008
192,48,3,2008
90,48,44,2008
363,48,19,2008
119,48,40,2008
66,48,32,2008
818,48,14,2008
102,48,23,2008
1621,48,15,2008
108,48,22,2008
38,48,29,2008
308,48,4,2008
464,48,12,2008
3563,48,43,2008
65,48,24,2008
2379,1,17,2008
232,1,34,2008
1356,1,46,2008
851,1,16,2008
245,1,21,2008
18,1,39,2008
30,1,35,2008
1262,1,10,2008
1353,1,18,2008
6,1,9,2008
957,1,28,2008
511,1,47,2008
73,1,31,2008
166,1,26,2008
275,1,41,2008
3292,1,6,2008
188,1,37,2008
82,1,8,2008
233,1,7,2008
33,1,48,2008
539,1,20,2008
42,1,30,2008
91,1,11,2008
102,1,27,2008
34,1,36,2008
12,1,13,2008
50,1,25,2008
442,1,2,2008
61,1,45,2008
333,1,42,2008
362,1,3,2008
73,1,44,2008
302,1,19,2008
47,1,40,2008
479,1,32,2008
75,1,14,2008
2997,1,23,2008
2844,1,15,2008
48,1,22,2008
18,1,29,2008
521,1,4,2008
166,1,12,2008
28,1,5,2008
167,1,43,2008
144,1,24,2008
303,20,17,2008
818,20,34,2008
1014,20,46,2008
1487,20,16,2008
494,20,21,2008
51,20,49,2008
43,20,39,2008
29,20,35,2008
779,20,10,2008
648,20,18,2008
23,20,9,2008
2377,20,28,2008
668,20,47,2008
770,20,31,2008
3544,20,26,2008
433,20,41,2008
234,20,6,2008
103,20,37,2008
155,20,8,2008
241,20,7,2008
419,20,48,2008
263,20,1,2008
186,20,30,2008
616,20,11,2008
186,20,27,2008
16,20,33,2008
195,20,36,2008
19,20,13,2008
619,20,25,2008
667,20,2,2008
92,20,45,2008
562,20,42,2008
1004,20,3,2008
189,20,44,2008
374,20,19,2008
123,20,32,2008
65,20,14,2008
518,20,23,2008
2772,20,15,2008
195,20,22,2008
61,20,29,2008
301,20,4,2008
629,20,12,2008
35,20,5,2008
663,20,43,2008
49,20,24,2008
274,30,17,2008
2462,30,34,2008
307,30,46,2008
3322,30,16,2008
2427,30,21,2008
65,30,35,2008
543,30,10,2008
236,30,18,2008
2044,30,9,2008
185,30,28,2008
282,30,47,2008
390,30,31,2008
177,30,26,2008
59,30,41,2008
579,30,6,2008
75,30,37,2008
45,30,8,2008
231,30,7,2008
675,30,48,2008
476,30,1,2008
339,30,20,2008
124,30,11,2008
709,30,27,2008
43,30,13,2008
151,30,25,2008
713,30,2,2008
3242,30,45,2008
68,30,42,2008
697,30,3,2008
2606,30,44,2008
694,30,19,2008
191,30,32,2008
162,30,14,2008
743,30,23,2008
1643,30,15,2008
632,30,22,2008
94,30,29,2008
739,30,4,2008
4670,30,12,2008
1541,30,43,2008
1360,30,24,2008
212,11,17,2008
1461,11,34,2008
512,11,46,2008
1312,11,16,2008
1658,11,21,2008
8,11,49,2008
334,11,10,2008
500,11,18,2008
44,11,9,2008
563,11,28,2008
341,11,47,2008
4419,11,31,2008
2711,11,26,2008
83,11,41,2008
68,11,6,2008
28,11,38,2008
172,11,37,2008
47,11,8,2008
163,11,7,2008
777,11,48,2008
1088,11,20,2008
176,11,30,2008
324,11,27,2008
118,11,33,2008
669,11,13,2008
306,11,25,2008
478,11,2,2008
169,11,45,2008
677,11,42,2008
501,11,3,2008
335,11,44,2008
110,11,19,2008
209,11,40,2008
255,11,32,2008
1399,11,14,2008
428,11,23,2008
2425,11,15,2008
937,11,22,2008
698,11,4,2008
856,11,12,2008
114,11,5,2008
176,11,43,2008
279,11,24,2008
48,27,17,2008
3351,27,34,2008
214,27,46,2008
11558,27,16,2008
1647,27,21,2008
52,27,49,2008
49,27,39,2008
1087,27,10,2008
298,27,18,2008
884,27,9,2008
370,27,28,2008
498,27,47,2008
155,27,31,2008
343,27,26,2008
192,27,41,2008
576,27,6,2008
44,27,38,2008
91,27,37,2008
50,27,8,2008
369,27,7,2008
287,27,48,2008
154,27,1,2008
223,27,20,2008
475,27,30,2008
34,27,11,2008
103,27,33,2008
407,27,36,2008
808,27,13,2008
357,27,25,2008
878,27,2,2008
21,27,45,2008
227,27,42,2008
414,27,3,2008
1413,27,44,2008
701,27,19,2008
431,27,32,2008
24,27,14,2008
401,27,23,2008
2614,27,15,2008
2959,27,22,2008
147,27,29,2008
828,27,4,2008
1248,27,12,2008
20,27,5,2008
178,27,43,2008
449,27,24,2008
57,33,17,2008
384,33,34,2008
19,33,46,2008
905,33,16,2008
398,33,21,2008
1086,33,49,2008
230,33,39,2008
174,33,35,2008
1680,33,10,2008
613,33,18,2008
19,33,9,2008
94,33,28,2008
468,33,47,2008
153,33,41,2008
4893,33,38,2008
32,33,37,2008
8973,33,8,2008
43,33,7,2008
85,33,48,2008
45,33,1,2008
135,33,20,2008
45,33,11,2008
128,33,27,2008
416,33,36,2008
1580,33,25,2008
862,33,2,2008
419,33,42,2008
1039,33,3,2008
199,33,44,2008
896,33,19,2008
221,33,40,2008
820,33,32,2008
757,33,23,2008
361,33,15,2008
299,33,22,2008
2070,33,29,2008
385,33,4,2008
11,33,12,2008
146,36,17,2008
231,36,34,2008
5,36,46,2008
847,36,16,2008
337,36,21,2008
530,36,49,2008
377,36,39,2008
131,36,35,2008
2962,36,10,2008
954,36,18,2008
311,36,28,2008
148,36,47,2008
33,36,31,2008
103,36,26,2008
79,36,41,2008
210,36,6,2008
58,36,38,2008
642,36,37,2008
914,36,8,2008
139,36,7,2008
65,36,48,2008
13,36,1,2008
74,36,20,2008
43,36,30,2008
86,36,11,2008
109,36,27,2008
89,36,33,2008
209,36,13,2008
3910,36,25,2008
1183,36,2,2008
292,36,42,2008
127,36,3,2008
35,36,44,2008
4482,36,19,2008
210,36,40,2008
573,36,32,2008
7,36,14,2008
220,36,23,2008
1179,36,15,2008
13,36,22,2008
71,36,29,2008
1079,36,4,2008
196,36,12,2008
68,36,5,2008
41,36,43,2008
3,36,24,2008
218,13,17,2008
2492,13,34,2008
398,13,46,2008
2786,13,16,2008
4096,13,21,2008
68,13,49,2008
84,13,39,2008
24,13,35,2008
1359,13,10,2008
400,13,18,2008
437,13,9,2008
287,13,28,2008
395,13,47,2008
118,13,31,2008
685,13,26,2008
143,13,41,2008
45,13,6,2008
115,13,38,2008
231,13,37,2008
62,13,8,2008
245,13,7,2008
107,13,48,2008
70,13,1,2008
74,13,20,2008
51,13,30,2008
87,13,11,2008
363,13,27,2008
323,13,33,2008
106,13,36,2008
724,13,25,2008
386,13,2,2008
69,13,45,2008
709,13,42,2008
1317,13,3,2008
628,13,44,2008
439,13,19,2008
278,13,40,2008
184,13,32,2008
152,13,14,2008
457,13,23,2008
9531,13,15,2008
441,13,22,2008
6,13,29,2008
317,13,4,2008
558,13,12,2008
175,13,5,2008
212,13,43,2008
31,13,24,2008
181,25,17,2008
386,25,34,2008
9,25,46,2008
1470,25,16,2008
170,25,21,2008
890,25,49,2008
152,25,39,2008
204,25,35,2008
2989,25,10,2008
